Fecha,Temporada,Jornada,Equipo1,Equipo2,Goles1,Goles2
07/03/1999,1998-1999,25,Salamanca,Barcelona,1,4
07/03/1999,1998-1999,25,Tenerife,Atlético de Madrid,1,0
07/03/1999,1998-1999,25,Valencia,Athletic Club,4,1
13/03/1999,1998-1999,26,Atlético de Madrid,Mallorca,1,2
13/03/1999,1998-1999,26,Betis,Valencia,0,1
13/03/1999,1998-1999,26,Racing de Santander,Real Madrid,1,3
13/03/1999,1998-1999,26,Zaragoza,Celta de Vigo,0,1
14/03/1999,1998-1999,26,Athletic Club,Salamanca,1,0
14/03/1999,1998-1999,26,Barcelona,Espanyol,3,0
14/03/1999,1998-1999,26,Deportivo de La Coruña,Tenerife,2,0
14/03/1999,1998-1999,26,Extremadura,Alavés,1,0
14/03/1999,1998-1999,26,Valladolid,Real Sociedad,0,0
14/03/1999,1998-1999,26,Villarreal,Oviedo,0,0
20/03/1999,1998-1999,27,Espanyol,Athletic Club,1,1
21/03/1999,1998-1999,27,Celta de Vigo,Racing de Santander,3,0
21/03/1999,1998-1999,27,Alavés,Atlético de Madrid,2,0
21/03/1999,1998-1999,27,Mallorca,Deportivo de La Coruña,1,2
21/03/1999,1998-1999,27,Real Sociedad,Barcelona,0,2
21/03/1999,1998-1999,27,Real Madrid,Extremadura,2,0
21/03/1999,1998-1999,27,Oviedo,Valladolid,0,0
21/03/1999,1998-1999,27,Salamanca,Betis,1,3
21/03/1999,1998-1999,27,Tenerife,Villarreal,2,2
21/03/1999,1998-1999,27,Valencia,Zaragoza,1,1
03/04/1999,1998-1999,28,Deportivo de La Coruña,Atlético de Madrid,1,1
03/04/1999,1998-1999,28,Racing de Santander,Valencia,0,1
04/04/1999,1998-1999,28,Athletic Club,Real Sociedad,0,0
04/04/1999,1998-1999,28,Barcelona,Oviedo,3,1
04/04/1999,1998-1999,28,Betis,Espanyol,0,1
04/04/1999,1998-1999,28,Extremadura,Celta de Vigo,1,1
04/04/1999,1998-1999,28,Real Madrid,Alavés,3,2
04/04/1999,1998-1999,28,Valladolid,Tenerife,2,1
04/04/1999,1998-1999,28,Villarreal,Mallorca,0,2
04/04/1999,1998-1999,28,Zaragoza,Salamanca,2,0
10/04/1999,1998-1999,29,Tenerife,Barcelona,2,3
11/04/1999,1998-1999,29,Atlético de Madrid,Villarreal,2,2
11/04/1999,1998-1999,29,Celta de Vigo,Real Madrid,5,1
11/04/1999,1998-1999,29,Alavés,Deportivo de La Coruña,2,1
11/04/1999,1998-1999,29,Espanyol,Zaragoza,2,1
11/04/1999,1998-1999,29,Mallorca,Valladolid,1,0
11/04/1999,1998-1999,29,Real Sociedad,Betis,1,0
11/04/1999,1998-1999,29,Oviedo,Athletic Club,0,0
11/04/1999,1998-1999,29,Salamanca,Racing de Santander,1,2
11/04/1999,1998-1999,29,Valencia,Extremadura,1,1
17/04/1999,1998-1999,30,Barcelona,Mallorca,2,1
17/04/1999,1998-1999,30,Valladolid,Atlético de Madrid,1,0
18/04/1999,1998-1999,30,Athletic Club,Tenerife,2,0
18/04/1999,1998-1999,30,Betis,Oviedo,5,0
18/04/1999,1998-1999,30,Celta de Vigo,Alavés,1,1
18/04/1999,1998-1999,30,Extremadura,Salamanca,1,1
18/04/1999,1998-1999,30,Racing de Santander,Espanyol,0,2
18/04/1999,1998-1999,30,Real Madrid,Valencia,3,1
18/04/1999,1998-1999,30,Villarreal,Deportivo de La Coruña,1,2
18/04/1999,1998-1999,30,Zaragoza,Real Sociedad,1,1
24/04/1999,1998-1999,31,Valencia,Celta de Vigo,2,2
25/04/1999,1998-1999,31,Atlético de Madrid,Barcelona,1,1
25/04/1999,1998-1999,31,Alavés,Villarreal,2,1
25/04/1999,1998-1999,31,Deportivo de La Coruña,Valladolid,3,0
25/04/1999,1998-1999,31,Espanyol,Extremadura,0,0
25/04/1999,1998-1999,31,Mallorca,Athletic Club,6,1
25/04/1999,1998-1999,31,Real Sociedad,Racing de Santander,2,0
25/04/1999,1998-1999,31,Oviedo,Zaragoza,1,2
25/04/1999,1998-1999,31,Salamanca,Real Madrid,1,1
25/04/1999,1998-1999,31,Tenerife,Betis,3,2
01/05/1999,1998-1999,32,Real Madrid,Espanyol,2,0
01/05/1999,1998-1999,32,Valencia,Alavés,5,0
02/05/1999,1998-1999,32,Athletic Club,Atlético de Madrid,1,2
02/05/1999,1998-1999,32,Barcelona,Deportivo de La Coruña,4,0
02/05/1999,1998-1999,32,Betis,Mallorca,1,3
02/05/1999,1998-1999,32,Celta de Vigo,Salamanca,1,0
02/05/1999,1998-1999,32,Extremadura,Real Sociedad,1,0
02/05/1999,1998-1999,32,Racing de Santander,Oviedo,0,0
02/05/1999,1998-1999,32,Valladolid,Villarreal,1,0
02/05/1999,1998-1999,32,Zaragoza,Tenerife,3,1
08/05/1999,1998-1999,33,Real Sociedad,Real Madrid,3,2
09/05/1999,1998-1999,33,Atlético de Madrid,Betis,2,3
09/05/1999,1998-1999,33,Alavés,Valladolid,2,0
09/05/1999,1998-1999,33,Deportivo de La Coruña,Athletic Club,1,1
09/05/1999,1998-1999,33,Espanyol,Celta de Vigo,3,0
09/05/1999,1998-1999,33,Mallorca,Zaragoza,1,0
09/05/1999,1998-1999,33,Oviedo,Extremadura,1,0
09/05/1999,1998-1999,33,Salamanca,Valencia,0,1
09/05/1999,1998-1999,33,Tenerife,Racing de Santander,2,2
09/05/1999,1998-1999,33,Villarreal,Barcelona,2,3
14/05/1999,1998-1999,34,Racing de Santander,Mallorca,1,0
15/05/1999,1998-1999,34,Barcelona,Valladolid,1,1
16/05/1999,1998-1999,34,Athletic Club,Villarreal,2,0
16/05/1999,1998-1999,34,Betis,Deportivo de La Coruña,0,3
16/05/1999,1998-1999,34,Celta de Vigo,Real Sociedad,2,2
16/05/1999,1998-1999,34,Extremadura,Tenerife,1,0
16/05/1999,1998-1999,34,Real Madrid,Oviedo,2,1
16/05/1999,1998-1999,34,Salamanca,Alavés,1,0
16/05/1999,1998-1999,34,Valencia,Espanyol,1,2
16/05/1999,1998-1999,34,Zaragoza,Atlético de Madrid,2,0
22/05/1999,1998-1999,35,Alavés,Barcelona,1,4
23/05/1999,1998-1999,35,Atlético de Madrid,Racing de Santander,1,1
23/05/1999,1998-1999,35,Deportivo de La Coruña,Zaragoza,2,1
23/05/1999,1998-1999,35,Espanyol,Salamanca,4,0
23/05/1999,1998-1999,35,Mallorca,Extremadura,2,0
23/05/1999,1998-1999,35,Real Sociedad,Valencia,1,1
23/05/1999,1998-1999,35,Oviedo,Celta de Vigo,1,3
23/05/1999,1998-1999,35,Tenerife,Real Madrid,2,3
23/05/1999,1998-1999,35,Valladolid,Athletic Club,0,3
23/05/1999,1998-1999,35,Villarreal,Betis,3,4
29/05/1999,1998-1999,36,Athletic Club,Barcelona,1,3
29/05/1999,1998-1999,36,Valencia,Oviedo,3,0
30/05/1999,1998-1999,36,Betis,Valladolid,2,0
30/05/1999,1998-1999,36,Celta de Vigo,Tenerife,2,0
30/05/1999,1998-1999,36,Espanyol,Alavés,3,0
30/05/1999,1998-1999,36,Extremadura,Atlético de Madrid,2,1
30/05/1999,1998-1999,36,Racing de Santander,Deportivo de La Coruña,1,1
30/05/1999,1998-1999,36,Real Madrid,Mallorca,2,1
30/05/1999,1998-1999,36,Salamanca,Real Sociedad,0,1
30/05/1999,1998-1999,36,Zaragoza,Villarreal,4,0
12/06/1999,1998-1999,37,Atlético de Madrid,Real Madrid,3,1
12/06/1999,1998-1999,37,Deportivo de La Coruña,Extremadura,1,1
12/06/1999,1998-1999,37,Valladolid,Zaragoza,1,1
13/06/1999,1998-1999,37,Athletic Club,Alavés,5,0
13/06/1999,1998-1999,37,Barcelona,Betis,4,1
13/06/1999,1998-1999,37,Mallorca,Celta de Vigo,2,0
13/06/1999,1998-1999,37,Real Sociedad,Espanyol,1,2
13/06/1999,1998-1999,37,Oviedo,Salamanca,3,2
13/06/1999,1998-1999,37,Tenerife,Valencia,3,2
13/06/1999,1998-1999,37,Villarreal,Racing de Santander,3,0
21/08/1999,1999-2000,1,Athletic Club,Betis,1,0
21/08/1999,1999-2000,1,Mallorca,Real Madrid,1,2
21/08/1999,1999-2000,1,Valencia,Racing de Santander,1,2
22/08/1999,1999-2000,1,Atlético de Madrid,Rayo Vallecano,0,2
22/08/1999,1999-2000,1,Barcelona,Zaragoza,2,0
22/08/1999,1999-2000,1,Deportivo de La Coruña,Alavés,4,1
22/08/1999,1999-2000,1,Málaga,Espanyol,1,0
22/08/1999,1999-2000,1,Numancia,Valladolid,1,0
22/08/1999,1999-2000,1,Oviedo,Celta de Vigo,1,0
22/08/1999,1999-2000,1,Sevilla,Real Sociedad,2,2
28/08/1999,1999-2000,2,Real Sociedad,Atlético de Madrid,4,1
29/08/1999,1999-2000,2,Betis,Deportivo de La Coruña,0,0
29/08/1999,1999-2000,2,Celta de Vigo,Sevilla,2,1
29/08/1999,1999-2000,2,Alavés,Málaga,2,1
29/08/1999,1999-2000,2,Espanyol,Valencia,3,2
29/08/1999,1999-2000,2,Racing de Santander,Barcelona,1,2
29/08/1999,1999-2000,2,Rayo Vallecano,Mallorca,2,1
29/08/1999,1999-2000,2,Real Madrid,Numancia,4,1
29/08/1999,1999-2000,2,Valladolid,Athletic Club,1,0
29/08/1999,1999-2000,2,Zaragoza,Oviedo,4,0
11/09/1999,1999-2000,3,Barcelona,Espanyol,3,0
11/09/1999,1999-2000,3,Deportivo de La Coruña,Valladolid,2,0
11/09/1999,1999-2000,3,Valencia,Alavés,0,2
12/09/1999,1999-2000,3,Athletic Club,Real Madrid,2,2
12/09/1999,1999-2000,3,Atlético de Madrid,Celta de Vigo,1,2
12/09/1999,1999-2000,3,Málaga,Betis,3,0
12/09/1999,1999-2000,3,Mallorca,Numancia,3,0
12/09/1999,1999-2000,3,Rayo Vallecano,Real Sociedad,2,1
12/09/1999,1999-2000,3,Oviedo,Racing de Santander,1,2
12/09/1999,1999-2000,3,Sevilla,Zaragoza,0,0
18/09/1999,1999-2000,4,Betis,Valencia,1,0
18/09/1999,1999-2000,4,Alavés,Barcelona,2,1
18/09/1999,1999-2000,4,Espanyol,Oviedo,2,1
18/09/1999,1999-2000,4,Real Madrid,Deportivo de La Coruña,1,1
18/09/1999,1999-2000,4,Valladolid,Málaga,4,2
19/09/1999,1999-2000,4,Celta de Vigo,Rayo Vallecano,0,1
19/09/1999,1999-2000,4,Numancia,Athletic Club,1,1
19/09/1999,1999-2000,4,Racing de Santander,Sevilla,2,2
19/09/1999,1999-2000,4,Real Sociedad,Mallorca,2,1
19/09/1999,1999-2000,4,Zaragoza,Atlético de Madrid,1,1
25/09/1999,1999-2000,5,Barcelona,Betis,4,1
25/09/1999,1999-2000,5,Málaga,Real Madrid,1,1
25/09/1999,1999-2000,5,Real Sociedad,Celta de Vigo,0,2
25/09/1999,1999-2000,5,Valencia,Valladolid,0,0
26/09/1999,1999-2000,5,Atlético de Madrid,Racing de Santander,2,0
26/09/1999,1999-2000,5,Deportivo de La Coruña,Numancia,0,2
26/09/1999,1999-2000,5,Mallorca,Athletic Club,2,1
26/09/1999,1999-2000,5,Rayo Vallecano,Zaragoza,0,1
26/09/1999,1999-2000,5,Oviedo,Alavés,1,0
26/09/1999,1999-2000,5,Sevilla,Espanyol,1,2
02/10/1999,1999-2000,6,Numancia,Málaga,1,1
02/10/1999,1999-2000,6,Valladolid,Barcelona,0,2
03/10/1999,1999-2000,6,Athletic Club,Deportivo de La Coruña,2,3
03/10/1999,1999-2000,6,Betis,Oviedo,1,0
03/10/1999,1999-2000,6,Celta de Vigo,Mallorca,1,0
03/10/1999,1999-2000,6,Alavés,Sevilla,0,0
03/10/1999,1999-2000,6,Espanyol,Atlético de Madrid,3,1
03/10/1999,1999-2000,6,Racing de Santander,Rayo Vallecano,1,1
03/10/1999,1999-2000,6,Real Madrid,Valencia,2,3
03/10/1999,1999-2000,6,Zaragoza,Real Sociedad,2,0
12/10/1999,1999-2000,7,Atlético de Madrid,Alavés,1,0
12/10/1999,1999-2000,7,Málaga,Athletic Club,3,4
12/10/1999,1999-2000,7,Mallorca,Deportivo de La Coruña,2,2
12/10/1999,1999-2000,7,Sevilla,Betis,3,0
13/10/1999,1999-2000,7,Barcelona,Real Madrid,2,2
13/10/1999,1999-2000,7,Celta de Vigo,Zaragoza,2,1
13/10/1999,1999-2000,7,Real Sociedad,Racing de Santander,2,5
13/10/1999,1999-2000,7,Rayo Vallecano,Espanyol,2,1
13/10/1999,1999-2000,7,Oviedo,Valladolid,1,1
13/10/1999,1999-2000,7,Valencia,Numancia,4,0
16/10/1999,1999-2000,8,Athletic Club,Valencia,1,0
16/10/1999,1999-2000,8,Deportivo de La Coruña,Málaga,4,1
16/10/1999,1999-2000,8,Numancia,Barcelona,3,3
16/10/1999,1999-2000,8,Racing de Santander,Celta de Vigo,3,0
16/10/1999,1999-2000,8,Real Madrid,Oviedo,2,2
17/10/1999,1999-2000,8,Betis,Atlético de Madrid,2,1
17/10/1999,1999-2000,8,Alavés,Rayo Vallecano,0,1
17/10/1999,1999-2000,8,Espanyol,Real Sociedad,0,0
17/10/1999,1999-2000,8,Valladolid,Sevilla,2,1
17/10/1999,1999-2000,8,Zaragoza,Mallorca,3,0
23/10/1999,1999-2000,9,Barcelona,Athletic Club,4,0
23/10/1999,1999-2000,9,Sevilla,Real Madrid,1,1
23/10/1999,1999-2000,9,Valencia,Deportivo de La Coruña,2,0
24/10/1999,1999-2000,9,Atlético de Madrid,Valladolid,3,1
24/10/1999,1999-2000,9,Celta de Vigo,Espanyol,2,1
24/10/1999,1999-2000,9,Mallorca,Málaga,2,1
24/10/1999,1999-2000,9,Real Sociedad,Alavés,1,1
24/10/1999,1999-2000,9,Rayo Vallecano,Betis,1,3
24/10/1999,1999-2000,9,Oviedo,Numancia,1,0
24/10/1999,1999-2000,9,Zaragoza,Racing de Santander,4,1
30/10/1999,1999-2000,10,Deportivo de La Coruña,Barcelona,2,1
30/10/1999,1999-2000,10,Málaga,Valencia,1,1
30/10/1999,1999-2000,10,Real Madrid,Atlético de Madrid,1,3
31/10/1999,1999-2000,10,Athletic Club,Oviedo,1,1
31/10/1999,1999-2000,10,Betis,Real Sociedad,1,0
31/10/1999,1999-2000,10,Alavés,Celta de Vigo,1,0
31/10/1999,1999-2000,10,Espanyol,Zaragoza,1,1
31/10/1999,1999-2000,10,Numancia,Sevilla,2,0
31/10/1999,1999-2000,10,Racing de Santander,Mallorca,1,1
31/10/1999,1999-2000,10,Valladolid,Rayo Vallecano,1,2
06/11/1999,1999-2000,11,Rayo Vallecano,Real Madrid,2,3
07/11/1999,1999-2000,11,Atlético de Madrid,Numancia,2,2
07/11/1999,1999-2000,11,Barcelona,Málaga,1,2
07/11/1999,1999-2000,11,Celta de Vigo,Betis,5,1
07/11/1999,1999-2000,11,Mallorca,Valencia,1,0
07/11/1999,1999-2000,11,Racing de Santander,Espanyol,2,2
07/11/1999,1999-2000,11,Real Sociedad,Valladolid,3,0
07/11/1999,1999-2000,11,Oviedo,Deportivo de La Coruña,0,1
07/11/1999,1999-2000,11,Sevilla,Athletic Club,0,0
07/11/1999,1999-2000,11,Zaragoza,Alavés,2,1
20/11/1999,1999-2000,12,Athletic Club,Atlético de Madrid,4,2
20/11/1999,1999-2000,12,Valencia,Barcelona,3,1
21/11/1999,1999-2000,12,Betis,Zaragoza,2,0
21/11/1999,1999-2000,12,Deportivo de La Coruña,Sevilla,5,2
21/11/1999,1999-2000,12,Espanyol,Mallorca,1,2
21/11/1999,1999-2000,12,Málaga,Oviedo,4,0
21/11/1999,1999-2000,12,Numancia,Rayo Vallecano,3,1
21/11/1999,1999-2000,12,Real Madrid,Real Sociedad,1,1
21/11/1999,1999-2000,12,Valladolid,Celta de Vigo,1,3
08/12/1999,1999-2000,12,Alavés,Racing de Santander,2,1
27/11/1999,1999-2000,13,Sevilla,Málaga,0,0
28/11/1999,1999-2000,13,Atlético de Madrid,Deportivo de La Coruña,1,3
28/11/1999,1999-2000,13,Celta de Vigo,Real Madrid,1,0
28/11/1999,1999-2000,13,Espanyol,Alavés,2,3
28/11/1999,1999-2000,13,Mallorca,Barcelona,3,2
28/11/1999,1999-2000,13,Racing de Santander,Betis,1,1
28/11/1999,1999-2000,13,Real Sociedad,Numancia,2,1
28/11/1999,1999-2000,13,Rayo Vallecano,Athletic Club,1,2
28/11/1999,1999-2000,13,Oviedo,Valencia,0,0
28/11/1999,1999-2000,13,Zaragoza,Valladolid,1,1
04/12/1999,1999-2000,14,Athletic Club,Real Sociedad,1,1
04/12/1999,1999-2000,14,Barcelona,Oviedo,3,2
04/12/1999,1999-2000,14,Real Madrid,Zaragoza,1,5
04/12/1999,1999-2000,14,Valencia,Sevilla,2,0
05/12/1999,1999-2000,14,Betis,Espanyol,2,5
05/12/1999,1999-2000,14,Alavés,Mallorca,2,2
05/12/1999,1999-2000,14,Deportivo de La Coruña,Rayo Vallecano,3,2
05/12/1999,1999-2000,14,Málaga,Atlético de Madrid,2,3
05/12/1999,1999-2000,14,Numancia,Celta de Vigo,3,1
05/12/1999,1999-2000,14,Valladolid,Racing de Santander,1,0
11/12/1999,1999-2000,15,Sevilla,Barcelona,3,2
12/12/1999,1999-2000,15,Atlético de Madrid,Valencia,1,2
12/12/1999,1999-2000,15,Celta de Vigo,Athletic Club,1,1
12/12/1999,1999-2000,15,Alavés,Betis,2,0
12/12/1999,1999-2000,15,Espanyol,Valladolid,1,1
12/12/1999,1999-2000,15,Mallorca,Oviedo,1,1
12/12/1999,1999-2000,15,Racing de Santander,Real Madrid,1,1
12/12/1999,1999-2000,15,Real Sociedad,Deportivo de La Coruña,0,1
12/12/1999,1999-2000,15,Rayo Vallecano,Málaga,4,1
12/12/1999,1999-2000,15,Zaragoza,Numancia,3,3
18/12/1999,1999-2000,16,Deportivo de La Coruña,Celta de Vigo,1,0
18/12/1999,1999-2000,16,Real Madrid,Espanyol,2,1
18/12/1999,1999-2000,16,Valladolid,Alavés,1,1
19/12/1999,1999-2000,16,Athletic Club,Zaragoza,2,2
19/12/1999,1999-2000,16,Barcelona,Atlético de Madrid,2,1
19/12/1999,1999-2000,16,Betis,Mallorca,1,0
19/12/1999,1999-2000,16,Málaga,Real Sociedad,0,0
19/12/1999,1999-2000,16,Numancia,Racing de Santander,2,1
19/12/1999,1999-2000,16,Oviedo,Sevilla,4,2
19/12/1999,1999-2000,16,Valencia,Rayo Vallecano,3,1
21/12/1999,1999-2000,17,Alavés,Real Madrid,1,3
22/12/1999,1999-2000,17,Atlético de Madrid,Oviedo,5,0
22/12/1999,1999-2000,17,Betis,Valladolid,0,1
22/12/1999,1999-2000,17,Celta de Vigo,Málaga,2,4
22/12/1999,1999-2000,17,Espanyol,Numancia,3,1
22/12/1999,1999-2000,17,Mallorca,Sevilla,3,1
22/12/1999,1999-2000,17,Racing de Santander,Athletic Club,2,2
22/12/1999,1999-2000,17,Real Sociedad,Valencia,0,0
22/12/1999,1999-2000,17,Rayo Vallecano,Barcelona,1,1
22/12/1999,1999-2000,17,Zaragoza,Deportivo de La Coruña,2,1
04/01/2000,1999-2000,18,Valencia,Celta de Vigo,1,1
05/01/2000,1999-2000,18,Athletic Club,Espanyol,2,1
05/01/2000,1999-2000,18,Barcelona,Real Sociedad,3,1
05/01/2000,1999-2000,18,Deportivo de La Coruña,Racing de Santander,0,3
05/01/2000,1999-2000,18,Málaga,Zaragoza,0,0
05/01/2000,1999-2000,18,Mallorca,Valladolid,0,0
05/01/2000,1999-2000,18,Numancia,Alavés,0,0
05/01/2000,1999-2000,18,Oviedo,Rayo Vallecano,2,0
05/01/2000,1999-2000,18,Sevilla,Atlético de Madrid,2,1
26/01/2000,1999-2000,18,Real Madrid,Betis,2,1
08/01/2000,1999-2000,19,Espanyol,Deportivo de La Coruña,0,0
09/01/2000,1999-2000,19,Atlético de Madrid,Mallorca,1,0
09/01/2000,1999-2000,19,Betis,Numancia,1,2
09/01/2000,1999-2000,19,Celta de Vigo,Barcelona,0,2
09/01/2000,1999-2000,19,Alavés,Athletic Club,1,2
09/01/2000,1999-2000,19,Racing de Santander,Málaga,2,3
09/01/2000,1999-2000,19,Real Sociedad,Oviedo,0,0
09/01/2000,1999-2000,19,Rayo Vallecano,Sevilla,2,0
09/01/2000,1999-2000,19,Zaragoza,Valencia,4,2
15/02/2000,1999-2000,19,Valladolid,Real Madrid,0,1
15/01/2000,1999-2000,20,Rayo Vallecano,Atlético de Madrid,1,1
16/01/2000,1999-2000,20,Betis,Athletic Club,2,1
16/01/2000,1999-2000,20,Celta de Vigo,Oviedo,5,3
16/01/2000,1999-2000,20,Alavés,Deportivo de La Coruña,2,1
16/01/2000,1999-2000,20,Espanyol,Málaga,0,2
16/01/2000,1999-2000,20,Racing de Santander,Valencia,1,1
16/01/2000,1999-2000,20,Real Sociedad,Sevilla,1,1
16/01/2000,1999-2000,20,Valladolid,Numancia,2,0
16/01/2000,1999-2000,20,Zaragoza,Barcelona,0,0
17/01/2000,1999-2000,20,Real Madrid,Mallorca,2,1
22/01/2000,1999-2000,21,Deportivo de La Coruña,Betis,2,0
23/01/2000,1999-2000,21,Athletic Club,Valladolid,1,0
23/01/2000,1999-2000,21,Atlético de Madrid,Real Sociedad,1,1
23/01/2000,1999-2000,21,Barcelona,Racing de Santander,1,0
23/01/2000,1999-2000,21,Málaga,Alavés,0,1
23/01/2000,1999-2000,21,Mallorca,Rayo Vallecano,2,1
23/01/2000,1999-2000,21,Numancia,Real Madrid,0,0
23/01/2000,1999-2000,21,Oviedo,Zaragoza,1,0
23/01/2000,1999-2000,21,Sevilla,Celta de Vigo,0,1
23/01/2000,1999-2000,21,Valencia,Espanyol,1,2
29/01/2000,1999-2000,22,Celta de Vigo,Atlético de Madrid,0,1
29/01/2000,1999-2000,22,Espanyol,Barcelona,1,1
30/01/2000,1999-2000,22,Betis,Málaga,0,0
30/01/2000,1999-2000,22,Alavés,Valencia,0,1
30/01/2000,1999-2000,22,Numancia,Mallorca,3,1
30/01/2000,1999-2000,22,Racing de Santander,Oviedo,3,1
30/01/2000,1999-2000,22,Real Sociedad,Rayo Vallecano,2,1
30/01/2000,1999-2000,22,Real Madrid,Athletic Club,3,1
30/01/2000,1999-2000,22,Valladolid,Deportivo de La Coruña,4,1
30/01/2000,1999-2000,22,Zaragoza,Sevilla,2,1
05/02/2000,1999-2000,23,Valencia,Betis,3,1
06/02/2000,1999-2000,23,Athletic Club,Numancia,2,1
06/02/2000,1999-2000,23,Atlético de Madrid,Zaragoza,2,2
06/02/2000,1999-2000,23,Barcelona,Alavés,0,1
06/02/2000,1999-2000,23,Deportivo de La Coruña,Real Madrid,5,2
06/02/2000,1999-2000,23,Málaga,Valladolid,0,0
06/02/2000,1999-2000,23,Mallorca,Real Sociedad,2,1
06/02/2000,1999-2000,23,Rayo Vallecano,Celta de Vigo,1,0
06/02/2000,1999-2000,23,Oviedo,Espanyol,1,0
06/02/2000,1999-2000,23,Sevilla,Racing de Santander,1,0
12/02/2000,1999-2000,24,Athletic Club,Mallorca,1,1
12/02/2000,1999-2000,24,Real Madrid,Málaga,1,0
12/02/2000,1999-2000,24,Valladolid,Valencia,0,0
13/02/2000,1999-2000,24,Betis,Barcelona,2,1
13/02/2000,1999-2000,24,Celta de Vigo,Real Sociedad,4,1
13/02/2000,1999-2000,24,Alavés,Oviedo,1,0
13/02/2000,1999-2000,24,Espanyol,Sevilla,2,2
13/02/2000,1999-2000,24,Numancia,Deportivo de La Coruña,1,0
13/02/2000,1999-2000,24,Racing de Santander,Atlético de Madrid,2,1
13/02/2000,1999-2000,24,Zaragoza,Rayo Vallecano,1,1
19/02/2000,1999-2000,25,Deportivo de La Coruña,Athletic Club,2,0
20/02/2000,1999-2000,25,Atlético de Madrid,Espanyol,1,1
20/02/2000,1999-2000,25,Barcelona,Valladolid,4,0
20/02/2000,1999-2000,25,Málaga,Numancia,3,1
20/02/2000,1999-2000,25,Mallorca,Celta de Vigo,1,0
20/02/2000,1999-2000,25,Real Sociedad,Zaragoza,2,1
20/02/2000,1999-2000,25,Rayo Vallecano,Racing de Santander,1,2
20/02/2000,1999-2000,25,Oviedo,Betis,1,1
20/02/2000,1999-2000,25,Sevilla,Alavés,2,2
20/02/2000,1999-2000,25,Valencia,Real Madrid,1,1
26/02/2000,1999-2000,26,Numancia,Valencia,1,2
26/02/2000,1999-2000,26,Real Madrid,Barcelona,3,0
27/02/2000,1999-2000,26,Athletic Club,Málaga,2,2
27/02/2000,1999-2000,26,Betis,Sevilla,1,1
27/02/2000,1999-2000,26,Alavés,Atlético de Madrid,2,0
27/02/2000,1999-2000,26,Deportivo de La Coruña,Mallorca,2,1
27/02/2000,1999-2000,26,Espanyol,Rayo Vallecano,5,1
27/02/2000,1999-2000,26,Racing de Santander,Real Sociedad,0,0
27/02/2000,1999-2000,26,Valladolid,Oviedo,2,1
27/02/2000,1999-2000,26,Zaragoza,Celta de Vigo,2,1
04/03/2000,1999-2000,27,Barcelona,Numancia,4,0
04/03/2000,1999-2000,27,Oviedo,Real Madrid,1,1
04/03/2000,1999-2000,27,Valencia,Athletic Club,2,0
05/03/2000,1999-2000,27,Atlético de Madrid,Betis,0,0
05/03/2000,1999-2000,27,Celta de Vigo,Racing de Santander,2,0
05/03/2000,1999-2000,27,Málaga,Deportivo de La Coruña,1,0
05/03/2000,1999-2000,27,Mallorca,Zaragoza,1,1
05/03/2000,1999-2000,27,Real Sociedad,Espanyol,1,0
05/03/2000,1999-2000,27,Rayo Vallecano,Alavés,0,1
05/03/2000,1999-2000,27,Sevilla,Valladolid,0,1
11/03/2000,1999-2000,28,Athletic Club,Barcelona,0,4
11/03/2000,1999-2000,28,Betis,Rayo Vallecano,1,1
11/03/2000,1999-2000,28,Real Madrid,Sevilla,3,1
12/03/2000,1999-2000,28,Alavés,Real Sociedad,2,1
12/03/2000,1999-2000,28,Deportivo de La Coruña,Valencia,2,0
12/03/2000,1999-2000,28,Espanyol,Celta de Vigo,3,0
12/03/2000,1999-2000,28,Málaga,Mallorca,0,0
12/03/2000,1999-2000,28,Numancia,Oviedo,1,1
12/03/2000,1999-2000,28,Racing de Santander,Zaragoza,1,2
12/03/2000,1999-2000,28,Valladolid,Atlético de Madrid,1,0
18/03/2000,1999-2000,29,Atlético de Madrid,Real Madrid,1,1
18/03/2000,1999-2000,29,Barcelona,Deportivo de La Coruña,2,1
18/03/2000,1999-2000,29,Valencia,Málaga,2,2
19/03/2000,1999-2000,29,Celta de Vigo,Alavés,1,1
19/03/2000,1999-2000,29,Mallorca,Racing de Santander,1,2
19/03/2000,1999-2000,29,Real Sociedad,Betis,1,0
19/03/2000,1999-2000,29,Rayo Vallecano,Valladolid,4,1
19/03/2000,1999-2000,29,Oviedo,Athletic Club,1,0
19/03/2000,1999-2000,29,Sevilla,Numancia,4,0
19/03/2000,1999-2000,29,Zaragoza,Espanyol,1,1
25/03/2000,1999-2000,30,Athletic Club,Sevilla,1,1
25/03/2000,1999-2000,30,Alavés,Zaragoza,0,2
25/03/2000,1999-2000,30,Espanyol,Racing de Santander,1,0
25/03/2000,1999-2000,30,Málaga,Barcelona,1,2
25/03/2000,1999-2000,30,Numancia,Atlético de Madrid,3,0
25/03/2000,1999-2000,30,Real Madrid,Rayo Vallecano,0,0
25/03/2000,1999-2000,30,Valencia,Mallorca,1,0
25/03/2000,1999-2000,30,Valladolid,Real Sociedad,2,1
26/03/2000,1999-2000,30,Betis,Celta de Vigo,0,0
26/03/2000,1999-2000,30,Deportivo de La Coruña,Oviedo,3,1
01/04/2000,1999-2000,31,Real Sociedad,Real Madrid,1,1
02/04/2000,1999-2000,31,Atlético de Madrid,Athletic Club,1,2
02/04/2000,1999-2000,31,Barcelona,Valencia,3,0
